Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities,Equity,Sector,DebtAssets,SectorThreshold,InterestCoverage,CurrentDistress,FutureDistress,ROA,ROE,OperatingMargin,NetMargin,DebtEquity,EquityRatio,CFOtoAssets,FCFtoAssets,AssetTurnover,FixedAssetRatio,CWIPRatio,InvestmentRatio
BPCL,2020,65476.0,7881.0,17757.0,4080.0,1967.0,-4289.0,60175.0,2637.0,27029.0,3666.0,8975.0,45900.0,48852.0,3652.0,34565.0,284572.0,150860.0,150860.0,36532.0,Energy,0.4340182951080472,0.5703724711618503,3.403488813045127,0,0,0.024300676123558265,0.10035037775101281,0.0315385912879693,0.012882504251999494,1.792291689477718,0.24215829245658227,0.05224048786954792,-0.028430332758849264,1.8863316982632905,0.398879756065226,0.11770515709929737,0.17916611427813867
BPCL,2021,54532.0,23455.0,17037.0,4334.0,2093.0,14403.0,64098.0,1723.0,26768.0,17320.0,21001.0,53075.0,52891.0,22432.0,51462.0,230171.0,160978.0,160978.0,53555.0,Energy,0.33875436395035347,0.5851085153872866,12.188624492164829,0,0,0.10759234181068221,0.3234058444589674,0.09124086005621908,0.07524840227483046,1.0182429278312015,0.3326852116438271,0.14570313955944292,0.08947185329672377,1.4298289207220862,0.3981786331051448,0.10583433761135062,0.16628359154667097
BPCL,2022,64534.0,20336.0,15433.0,5434.0,2129.0,12643.0,83901.0,2606.0,23616.0,11682.0,19137.0,64578.0,71089.0,16037.0,49776.0,346791.0,187529.0,187529.0,51905.0,Energy,0.3441281081859339,0.5303292026934279,7.343438219493477,0,0,0.06229436513819196,0.22506502263751083,0.05518309298684222,0.033685995311297005,1.243309893073885,0.2767838574300508,0.10844189432034512,0.0674189058758912,1.849265980195063,0.44740280170000374,0.0822966047917922,0.1259325224365298
BPCL,2023,69376.0,12466.0,16249.0,1830.0,2129.0,4514.0,86675.0,920.0,26778.0,3181.0,6199.0,58406.0,65210.0,4367.0,51393.0,115499.0,188109.0,188109.0,53522.0,Energy,0.36880744674630134,0.4680905076668738,6.738043478260869,0,0,0.016910408327086957,0.05943350397967191,0.05367146035896415,0.02754136399449346,1.2962146407084938,0.2845265245150418,0.06627008808722602,0.023996725302882903,0.6140003933889394,0.4607700854291926,0.0863807685969305,0.142353635392246
BPCL,2024,54599.0,35970.0,20204.0,1810.0,2136.0,26425.0,86798.0,861.0,26631.0,3806.0,7456.0,68785.0,72184.0,5333.0,73499.0,113166.0,202418.0,202418.0,75635.0,Energy,0.2697339169441453,0.39412980700713485,8.659698025551684,0,0,0.01880267565137488,0.05032061876115555,0.06588551331672057,0.033632009614195074,0.7218747934157467,0.37365748105405644,0.1777015878034562,0.1305466905117134,0.5590708336215159,0.4288057386200832,0.0998132577142349,0.1315643865664121
BPCL,2025,61101.0,23678.0,26387.0,1979.0,4273.0,8574.0,88628.0,657.0,26531.0,7188.0,11687.0,76837.0,75898.0,9737.0,77112.0,119029.0,218382.0,218382.0,81385.0,Energy,0.27978954309421106,0.44835721368679626,17.78843226788432,0,0,0.03291480067038492,0.08832094366283713,0.09818615631484764,0.060388644784044224,0.7507648829636911,0.3726726561712962,0.10842468701632918,0.039261477594307224,0.545049500416701,0.40583930910056687,0.12082955554945005,0.12148895055453288
BRIGADE,2015,1663.0,26.0,486.0,99.0,113.0,-193.0,1362.0,131.0,34.0,116.0,383.0,2416.0,1278.0,172.0,1244.0,1311.0,4298.0,4298.0,1357.0,Real Estate,0.38692415076779896,0.4812131077867227,2.9236641221374047,0,0,0.026989297347603535,0.08548268238761975,0.2921434019832189,0.08848207475209764,1.2254974207811349,0.3157282456956724,0.00604932526756631,-0.04490460679385761,0.3050255932992089,0.3168915774778967,0.11307584923220103,0.007910656119125175
BRIGADE,2016,2459.0,339.0,1411.0,106.0,113.0,-570.0,340.0,199.0,994.0,139.0,490.0,3252.0,2000.0,219.0,1425.0,2038.0,5997.0,5997.0,1538.0,Real Estate,0.41003835250958814,0.48457981182048837,2.4623115577889445,0,0,0.023178255794563948,0.09037711313394019,0.24043179587831207,0.06820412168792934,1.5988296488946685,0.256461564115391,0.05652826413206603,-0.09504752376188094,0.33983658495914626,0.05669501417375354,0.2352843088210772,0.16574954143738535
BRIGADE,2017,2576.0,398.0,1564.0,123.0,114.0,29.0,1431.0,246.0,54.0,167.0,580.0,3302.0,2079.0,240.0,1581.0,2024.0,6350.0,6350.0,1695.0,Real Estate,0.4056692913385827,0.5517475650613957,2.3577235772357725,0,0,0.026299212598425197,0.09852507374631268,0.2865612648221344,0.0825098814229249,1.51976401179941,0.2669291338582677,0.06267716535433071,0.004566929133858267,0.318740157480315,0.22535433070866143,0.2462992125984252,0.008503937007874015
BRIGADE,2018,3390.0,49.0,2129.0,138.0,136.0,-865.0,1805.0,259.0,236.0,133.0,557.0,3640.0,2133.0,196.0,2151.0,1897.0,7810.0,7810.0,2287.0,Real Estate,0.43405889884763127,0.45912539997586954,2.1505791505791505,0,0,0.01702944942381562,0.05815478793178837,0.29362150764364786,0.07011070110701106,1.4822912111937034,0.2928297055057618,0.0062740076824583865,-0.11075544174135724,0.24289372599231754,0.23111395646606914,0.27259923175416134,0.030217669654289372
BRIGADE,2019,3785.0,467.0,2010.0,140.0,136.0,-133.0,2277.0,278.0,98.0,282.0,799.0,6416.0,4845.0,427.0,2033.0,2973.0,10800.0,10800.0,2169.0,Real Estate,0.350462962962963,0.4424747592244776,2.8741007194244603,0,0,0.026111111111111113,0.13001383125864455,0.2687521022536159,0.09485368314833502,1.7450437989857077,0.20083333333333334,0.04324074074074074,-0.012314814814814815,0.2752777777777778,0.21083333333333334,0.18611111111111112,0.009074074074074075
BRIGADE,2020,4522.0,465.0,2097.0,192.0,204.0,-268.0,2998.0,340.0,72.0,114.0,667.0,7083.0,5448.0,161.0,2077.0,2632.0,12251.0,12251.0,2281.0,Real Estate,0.3691127254917966,0.4085348506401138,1.9617647058823529,0,0,0.009305362827524285,0.04997807978956598,0.253419452887538,0.04331306990881459,1.9824638316527838,0.1861888825402008,0.03795608521753326,-0.02187576524365358,0.2148396049302098,0.24471471716594564,0.17116970043261776,0.005877071259489022
BRIGADE,2021,5005.0,803.0,495.0,237.0,211.0,336.0,5020.0,347.0,89.0,-96.0,476.0,8210.0,6461.0,-125.0,2137.0,1950.0,13814.0,13814.0,2348.0,Real Estate,0.36231359490372084,0.36231359490372084,1.3717579250720462,0,0,-0.00694947155060084,-0.04088586030664395,0.2441025641025641,-0.04923076923076923,2.13160136286201,0.1699724916751122,0.05812943390762994,0.024323150427102938,0.14116114087157955,0.36339944983350225,0.03583321268278558,0.006442739250036195
BRIGADE,2022,4906.0,1032.0,541.0,351.0,230.0,824.0,4905.0,444.0,509.0,-65.0,770.0,9147.0,7285.0,-15.0,2680.0,2999.0,15101.0,15101.0,2910.0,Real Estate,0.32487914707635257,0.3004114154775544,1.7342342342342343,0,0,-0.004304350705251308,-0.022336769759450172,0.2567522507502501,-0.021673891297099034,1.6859106529209622,0.19270247003509702,0.0683398450433746,0.05456592278657042,0.19859611946228728,0.3248129262962718,0.03582544202370704,0.03370637706112178
BRIGADE,2023,4634.0,966.0,740.0,82.0,231.0,701.0,4681.0,135.0,62.0,56.0,262.0,10882.0,8486.0,79.0,3014.0,1174.0,16365.0,16365.0,3245.0,Real Estate,0.28316529178124045,0.28316529178124045,1.9407407407407407,0,0,0.0034219370608004887,0.017257318952234205,0.2231686541737649,0.04770017035775128,1.4280431432973806,0.19828903146959975,0.05902841429880843,0.04283531927894898,0.07173846623892453,0.28603727467155515,0.04521845401772075,0.003788573174457684
BRIGADE,2024,5470.0,334.0,78.0,76.0,231.0,66.0,5747.0,114.0,50.0,236.0,414.0,11985.0,8874.0,289.0,3285.0,1464.0,17860.0,17860.0,3516.0,Real Estate,0.30627099664053753,0.2988386735693298,3.6315789473684212,0,0,0.013213885778275475,0.0671217292377702,0.2827868852459016,0.16120218579234974,1.5557451649601821,0.19686450167973124,0.0187010078387458,0.0036954087346024638,0.08197088465845465,0.3217805151175812,0.004367301231802912,0.002799552071668533
BRIGADE,2025,5464.0,995.0,138.0,80.0,244.0,358.0,6899.0,90.0,43.0,206.0,411.0,14995.0,10973.0,270.0,5394.0,1575.0,22076.0,22076.0,5638.0,Real Estate,0.24750860663163615,0.24750860663163615,4.566666666666666,0,0,0.009331400616053634,0.03653777935438099,0.26095238095238094,0.1307936507936508,0.9691379921958141,0.2553904692879145,0.04507157093676391,0.016216705924986412,0.07134444645769161,0.3125113245153107,0.006251132451531074,0.0019478166334480885
BRITANNIA,2015,145.0,584.0,48.0,144.0,24.0,631.0,844.0,4.0,518.0,689.0,870.0,1383.0,1403.0,950.0,1221.0,7858.0,2793.0,2793.0,1245.0,Consumer Defensive,0.05191550304332259,0.5826693316047681,217.5,0,0,0.24668814894378804,0.5534136546184739,0.11071519470603207,0.0876813438533978,0.11646586345381527,0.44575725026852847,0.20909416398138203,0.22592194772645902,2.8134622269960614,0.3021840315073398,0.017185821697099892,0.18546365914786966
BRITANNIA,2016,131.0,959.0,90.0,113.0,24.0,710.0,950.0,5.0,788.0,825.0,1224.0,1665.0,1271.0,1220.0,2068.0,8397.0,3494.0,3494.0,2092.0,Consumer Defensive,0.037492844876931886,0.4641767525083193,244.8,0,0,0.23611906124785345,0.39435946462715105,0.1457663451232583,0.09824937477670596,0.06261950286806883,0.5987406983400114,0.27447052089295937,0.2032054951345163,2.403262736119061,0.2718946765884373,0.02575844304522038,0.22552947910704063
BRITANNIA,2017,125.0,441.0,30.0,119.0,24.0,89.0,1160.0,5.0,487.0,885.0,1278.0,2432.0,1288.0,1304.0,2672.0,9054.0,4109.0,4109.0,2696.0,Consumer Defensive,0.030421027013871987,0.4695478643620358,255.6,0,0,0.21538087125821367,0.32826409495548964,0.1411530815109344,0.09774685222001325,0.046364985163204746,0.6561207106351911,0.10732538330494037,0.021659771233876857,2.2034558286687758,0.28230713068873203,0.007301046483329277,0.11852032124604527
BRITANNIA,2018,201.0,1249.0,203.0,142.0,24.0,828.0,1346.0,8.0,1079.0,1004.0,1501.0,2560.0,1581.0,1518.0,3382.0,9914.0,5188.0,5188.0,3406.0,Consumer Defensive,0.03874325366229761,0.46888344435860274,187.625,0,0,0.19352351580570548,0.2947739283617146,0.1514020576961872,0.10127092999798265,0.05901350557839107,0.656515034695451,0.2407478797224364,0.15959907478797225,1.9109483423284503,0.25944487278334616,0.03912875867386276,0.20797995373939862
BRITANNIA,2019,156.0,1156.0,101.0,162.0,24.0,756.0,1688.0,9.0,1476.0,1155.0,1732.0,2972.0,1829.0,1768.0,4229.0,11055.0,6238.0,6238.0,4253.0,Consumer Defensive,0.025008015389547934,0.4079512893982808,192.44444444444446,0,0,0.18515549855722988,0.2715730072889725,0.1566711895070104,0.1044776119402985,0.03667999059487421,0.6817890349470984,0.18531580634818853,0.12119268996473229,1.7722026290477717,0.2705995511381853,0.0161910868868227,0.23661429945495352
BRITANNIA,2020,1538.0,1485.0,40.0,185.0,24.0,1241.0,1878.0,77.0,2893.0,1394.0,1843.0,3019.0,1889.0,1844.0,4379.0,11600.0,7830.0,7830.0,4403.0,Consumer Defensive,0.19642401021711367,0.37373438230959155,23.935064935064936,0,0,0.17803320561941252,0.3166023166023166,0.15887931034482758,0.12017241379310345,0.3493072904837611,0.5623243933588761,0.1896551724137931,0.15849297573435506,1.4814814814814814,0.23984674329501915,0.005108556832694764,0.3694763729246488
BRITANNIA,2021,2107.0,1851.0,117.0,198.0,24.0,1611.0,1793.0,111.0,2781.0,1851.0,2509.0,3310.0,2345.0,2514.0,3524.0,13136.0,8000.0,8000.0,3548.0,Consumer Defensive,0.263375,0.3761646646786928,22.603603603603602,0,0,0.231375,0.5217023675310034,0.1910018270401949,0.14091047503045068,0.5938556933483653,0.4435,0.231375,0.201375,1.642,0.224125,0.014625,0.347625
BRITANNIA,2022,2481.0,1300.0,536.0,201.0,24.0,752.0,1753.0,144.0,1762.0,1516.0,2201.0,3475.0,2487.0,2078.0,2534.0,14136.0,7527.0,7527.0,2558.0,Consumer Defensive,0.3296133917895576,0.36818621918202465,15.284722222222221,0,0,0.2014082635844294,0.5926505082095387,0.15570175438596492,0.10724391624221845,0.9698983580922595,0.3398432310349409,0.17271157167530224,0.0999070014614056,1.8780390593862097,0.23289491165138834,0.07121030955227846,0.23409060714760196
BRITANNIA,2023,2997.0,2526.0,105.0,78.0,24.0,1893.0,2655.0,31.0,3324.0,556.0,820.0,3266.0,2819.0,758.0,3510.0,4256.0,9351.0,9351.0,3534.0,Consumer Defensive,0.3205004812319538,0.39342292927625055,26.451612903225808,0,0,0.059458881403058494,0.15732880588568196,0.19266917293233082,0.13063909774436092,0.8480475382003395,0.3779274943856272,0.2701315367340391,0.2024382418992621,0.45513848786226074,0.28392685274302215,0.01122874558870709,0.35547000320821304
BRITANNIA,2024,2065.0,2573.0,188.0,82.0,24.0,2085.0,2771.0,45.0,2767.0,582.0,843.0,3346.0,3065.0,778.0,3917.0,4593.0,9072.0,9072.0,3941.0,Consumer Defensive,0.22762345679012347,0.39435191846879253,18.733333333333334,0,0,0.06415343915343916,0.1476782542501903,0.18354016982364468,0.12671456564337036,0.5239786856127886,0.43441358024691357,0.2836199294532628,0.22982804232804233,0.5062830687830688,0.3054453262786596,0.02072310405643739,0.30500440917107585
BRITANNIA,2025,1247.0,2481.0,89.0,85.0,24.0,2110.0,2904.0,33.0,2865.0,682.0,977.0,2978.0,3235.0,919.0,4332.0,4970.0,8837.0,8837.0,4356.0,Consumer Defensive,0.14111123684508317,0.3122893189244406,29.606060606060606,0,0,0.07717551205160122,0.15656565656565657,0.196579476861167,0.13722334004024145,0.2862718089990817,0.4929274640715175,0.280751386217042,0.23876881294556976,0.5624080570329297,0.32861830938101166,0.010071291162159103,0.32420504696163854
BSE,2015,4.0,-153.0,4.0,59.0,10.0,-225.0,251.0,1.0,2276.0,177.0,290.0,1664.0,1730.0,221.0,2450.0,584.0,4195.0,4195.0,2460.0,Financial Services,0.0009535160905840286,0.5374957980146429,290.0,0,0,0.04219308700834327,0.07195121951219512,0.4965753424657534,0.3030821917808219,0.0016260162601626016,0.5864123957091776,-0.036471990464839094,-0.05363528009535161,0.13921334922526818,0.0598331346841478,0.0009535160905840286,0.5425506555423123
BSE,2016,1.0,-44.0,3.0,54.0,11.0,-106.0,241.0,0.0,2115.0,177.0,243.0,1882.0,1717.0,212.0,2512.0,635.0,4240.0,4240.0,2523.0,Financial Services,0.0002358490566037736,0.5309849143776362,,0,0,0.04174528301886792,0.07015457788347206,0.3826771653543307,0.27874015748031494,0.00039635354736424893,0.5950471698113208,-0.010377358490566037,-0.025,0.14976415094339623,0.056839622641509435,0.0007075471698113207,0.4988207547169811
BSE,2017,3.0,817.0,6.0,50.0,11.0,759.0,249.0,1.0,1996.0,265.0,190.0,2931.0,2517.0,276.0,2652.0,572.0,5183.0,5183.0,2663.0,Financial Services,0.0005788153579008296,0.5737688603520954,190.0,0,0,0.05112868994790662,0.09951182876455125,0.3321678321678322,0.4632867132867133,0.0011265490048817123,0.5137950993633031,0.15763071580165927,0.1464402855489099,0.11036079490642485,0.04804167470576886,0.0011576307158016593,0.38510515145668534
BSE,2018,0.0,-239.0,7.0,45.0,11.0,-301.0,207.0,1.0,2442.0,702.0,274.0,2342.0,1918.0,757.0,3070.0,676.0,4998.0,4998.0,3081.0,Financial Services,0.0,0.6585860579000697,274.0,0,0,0.1404561824729892,0.22784810126582278,0.40532544378698226,1.0384615384615385,0.0,0.6164465786314526,-0.047819127651060424,-0.06022408963585434,0.13525410164065627,0.04141656662665066,0.0014005602240896359,0.4885954381752701
BSE,2019,0.0,-313.0,18.0,51.0,10.0,-375.0,204.0,1.0,2380.0,199.0,219.0,1902.0,1575.0,223.0,2918.0,652.0,4504.0,4504.0,2928.0,Financial Services,0.0,0.5699367982318514,219.0,0,0,0.044182948490230904,0.06796448087431695,0.33588957055214724,0.3052147239263804,0.0,0.650088809946714,-0.06949378330373002,-0.08325932504440497,0.1447602131438721,0.0452930728241563,0.003996447602131439,0.5284191829484902
BSE,2020,0.0,397.0,22.0,51.0,9.0,359.0,190.0,2.0,2132.0,121.0,127.0,2132.0,2051.0,135.0,2416.0,609.0,4476.0,4476.0,2425.0,Financial Services,0.0,0.5364355371222036,63.5,0,0,0.027033065236818588,0.04989690721649485,0.20853858784893267,0.1986863711001642,0.0,0.5417783735478106,0.0886952636282395,0.08020554066130474,0.13605898123324398,0.04244861483467382,0.004915102770330653,0.47631814119749777
BSE,2021,0.0,-68.0,4.0,58.0,9.0,-106.0,184.0,10.0,1844.0,142.0,202.0,2595.0,2120.0,153.0,2498.0,630.0,4627.0,4627.0,2507.0,Financial Services,0.0,0.49483524215916297,20.2,0,0,0.03068943159714718,0.056641404068607897,0.32063492063492066,0.2253968253968254,0.0,0.5418197536200562,-0.014696347525394424,-0.02290901231899719,0.1361573373676248,0.0397665874216555,0.0008644910309055544,0.39853036524746055
BSE,2022,0.0,1442.0,10.0,48.0,27.0,1410.0,161.0,28.0,1968.0,245.0,352.0,4046.0,3531.0,327.0,2627.0,841.0,6185.0,6185.0,2654.0,Financial Services,0.0,0.5004577719494272,12.571428571428571,0,0,0.039611964430072755,0.09231348907309721,0.41854934601664684,0.291319857312723,0.0,0.42910266774454325,0.23314470493128536,0.22797089733225545,0.13597413096200486,0.02603071948261924,0.0016168148746968471,0.31818916734033953
BSE,2023,0.0,-137.0,2.0,25.0,27.0,-280.0,252.0,0.0,1453.0,106.0,146.0,4286.0,3293.0,143.0,2674.0,426.0,5994.0,5994.0,2701.0,Financial Services,0.0,0.5279968026403932,,0,0,0.01768435101768435,0.039244724176231024,0.3427230046948357,0.24882629107981222,0.0,0.4506172839506173,-0.022856189522856188,-0.04671338004671338,0.07107107107107107,0.042042042042042045,0.000333667000333667,0.24240907574240908
BSE,2024,0.0,2643.0,15.0,30.0,27.0,2513.0,285.0,0.0,2390.0,219.0,236.0,6761.0,6148.0,288.0,3275.0,768.0,9450.0,9450.0,3302.0,Financial Services,0.0,0.5387104555966208,,0,0,0.023174603174603174,0.06632344033918837,0.3072916666666667,0.28515625,0.0,0.3494179894179894,0.2796825396825397,0.2659259259259259,0.08126984126984127,0.03015873015873016,0.0015873015873015873,0.2529100529100529
BSE,2025,0.0,414.0,54.0,45.0,27.0,262.0,300.0,0.0,2845.0,597.0,732.0,7142.0,5918.0,795.0,4397.0,1244.0,10342.0,10342.0,4424.0,Financial Services,0.0,0.4799817496714868,,0,0,0.057725778379423706,0.13494575045207957,0.5884244372990354,0.47990353697749194,0.0,0.42777025720363565,0.04003094179075614,0.025333591181589635,0.12028621156449429,0.02900792883388126,0.005221427190098627,0.2750918584413073
BSOFT,2015,505.0,289.0,12.0,85.0,38.0,199.0,730.0,26.0,82.0,237.0,324.0,1451.0,473.0,248.0,1259.0,2990.0,2274.0,2274.0,1297.0,Technology,0.22207563764291996,0.28174230061206046,12.461538461538462,0,0,0.10422163588390501,0.18272937548188126,0.10836120401337793,0.07926421404682274,0.38936006168080184,0.5703605980650835,0.12708883025505716,0.08751099384344767,1.314863676341249,0.3210202286719437,0.005277044854881266,0.03605980650835532
BSOFT,2016,250.0,410.0,36.0,69.0,38.0,286.0,630.0,17.0,12.0,281.0,435.0,1505.0,547.0,365.0,1348.0,3224.0,2183.0,2183.0,1386.0,Technology,0.11452130096197893,0.24203532912878475,25.58823529411765,0,0,0.12872194228126432,0.20274170274170275,0.1349255583126551,0.08715880893300249,0.18037518037518038,0.6349060925332112,0.18781493357764545,0.1310123683005039,1.4768666972056803,0.2885936784241869,0.016491067338524967,0.005497022446174988
BSOFT,2017,387.0,163.0,138.0,83.0,38.0,-25.0,671.0,14.0,79.0,239.0,349.0,1641.0,559.0,299.0,1545.0,3320.0,2528.0,2528.0,1583.0,Technology,0.1530854430379747,0.26130903139413775,24.928571428571427,0,0,0.09454113924050633,0.15097915350600127,0.10512048192771084,0.07198795180722892,0.24447252053063803,0.6261867088607594,0.06447784810126582,-0.009889240506329115,1.3132911392405062,0.26542721518987344,0.05458860759493671,0.03125
BSOFT,2018,310.0,407.0,32.0,40.0,38.0,292.0,829.0,8.0,129.0,254.0,283.0,1743.0,606.0,322.0,1779.0,2250.0,2733.0,2733.0,1817.0,Technology,0.11342846688620563,0.17798836689252887,35.375,0,0,0.092938163190633,0.13979086406164007,0.12577777777777777,0.11288888888888889,0.170610897083104,0.6648371752652763,0.14892060007317964,0.10684229784120014,0.823271130625686,0.30332967435053054,0.011708744968898645,0.04720087815587267
BSOFT,2019,38.0,-72.0,0.0,50.0,55.0,-161.0,588.0,11.0,191.0,292.0,306.0,1719.0,746.0,346.0,1659.0,2551.0,2498.0,2498.0,1714.0,Technology,0.01521216973578863,0.17911353976927746,27.818181818181817,0,0,0.11689351481184948,0.17036172695449242,0.11995295962367698,0.11446491571932575,0.022170361726954493,0.6861489191353083,-0.028823058446757407,-0.0644515612489992,1.021216973578863,0.2353883106485188,0.0,0.07646116893514812
BSOFT,2020,145.0,310.0,2.0,83.0,55.0,258.0,751.0,16.0,33.0,224.0,392.0,1901.0,650.0,336.0,1837.0,3291.0,2687.0,2687.0,1892.0,Technology,0.053963528098250835,0.34741200828157337,24.5,0,0,0.08336434685522888,0.11839323467230443,0.11911273169249469,0.06806441810999696,0.07663847780126849,0.7041310011164867,0.11537030145143283,0.09601786378861184,1.2247860066989207,0.2794938593226647,0.000744324525493115,0.012281354670636397
BSOFT,2021,128.0,558.0,7.0,80.0,55.0,533.0,698.0,13.0,571.0,321.0,529.0,1719.0,686.0,455.0,2124.0,3556.0,2994.0,2994.0,2179.0,Technology,0.04275217100868404,0.3496581758972186,40.69230769230769,0,0,0.10721442885771543,0.14731528223955942,0.1487626546681665,0.09026996625421822,0.058742542450665444,0.7277889111556446,0.18637274549098196,0.17802271209084836,1.1877087508350033,0.23313293253173012,0.002338009352037408,0.19071476285905142
BSOFT,2022,123.0,281.0,3.0,77.0,56.0,219.0,725.0,13.0,840.0,464.0,640.0,1816.0,677.0,617.0,2527.0,4130.0,3383.0,3383.0,2583.0,Technology,0.03635826189772391,0.30805104480125667,49.23076923076923,0,0,0.13715637008572273,0.17963608207510648,0.1549636803874092,0.11234866828087167,0.047619047619047616,0.7635234998522021,0.08306237067691398,0.06473544191545966,1.2208099320130061,0.21430682825894176,0.0008867868755542418,0.2483003251551877
BSOFT,2023,102.0,561.0,6.0,21.0,55.0,504.0,736.0,6.0,563.0,161.0,214.0,1882.0,637.0,215.0,2393.0,1343.0,3187.0,3187.0,2448.0,Technology,0.03200502039535613,0.21322061302688539,35.666666666666664,0,0,0.05051772827110135,0.06576797385620915,0.15934475055845124,0.11988086373790022,0.041666666666666664,0.7681204894885473,0.17602761217445873,0.1581424537182303,0.4213994352055224,0.23093818638217758,0.0018826482585503608,0.1766551615939755
BSOFT,2024,93.0,718.0,12.0,21.0,55.0,699.0,697.0,7.0,1320.0,117.0,163.0,1897.0,788.0,156.0,2989.0,1363.0,3926.0,3926.0,3044.0,Technology,0.02368823229750382,0.20071980317622173,23.285714285714285,0,0,0.029801324503311258,0.03843626806833114,0.11958914159941306,0.08584005869405723,0.03055190538764783,0.7753438614365766,0.18288334182373917,0.1780438104941416,0.34717269485481406,0.17753438614365766,0.003056546102903719,0.33622007131940906
BSOFT,2025,151.0,588.0,23.0,20.0,56.0,541.0,744.0,6.0,1754.0,120.0,245.0,1942.0,833.0,192.0,3423.0,1348.0,4462.0,4462.0,3479.0,Technology,0.03384132675930076,0.22687661076576685,40.833333333333336,0,0,0.02689376961004034,0.03449267030755964,0.18175074183976261,0.08902077151335312,0.04340327680367922,0.7796952039444195,0.13177947108919766,0.12124607799193186,0.3021066786194532,0.1667413715822501,0.005154639175257732,0.39309726580008963
CAMS,2018,112.0,162.0,0.0,40.0,49.0,123.0,324.0,8.0,218.0,146.0,276.0,156.0,142.0,227.0,395.0,659.0,698.0,698.0,444.0,Technology,0.16045845272206305,0.17798836689252887,34.5,0,0,0.20916905444126074,0.32882882882882886,0.4188163884673748,0.22154779969650987,0.25225225225225223,0.6361031518624641,0.23209169054441262,0.17621776504297995,0.9441260744985673,0.46418338108882523,0.0,0.3123209169054441
CAMS,2019,109.0,187.0,0.0,50.0,49.0,152.0,320.0,10.0,233.0,131.0,261.0,184.0,186.0,201.0,393.0,711.0,736.0,736.0,442.0,Technology,0.1480978260869565,0.17911353976927746,26.1,0,0,0.17798913043478262,0.29638009049773756,0.3670886075949367,0.18424753867791843,0.24660633484162897,0.6005434782608695,0.25407608695652173,0.20652173913043478,0.9660326086956522,0.43478260869565216,0.0,0.31657608695652173
CAMS,2020,0.0,199.0,0.0,51.0,49.0,184.0,309.0,10.0,306.0,172.0,287.0,186.0,252.0,247.0,500.0,700.0,801.0,801.0,549.0,Technology,0.0,0.34741200828157337,28.7,0,0,0.21473158551810237,0.3132969034608379,0.41,0.24571428571428572,0.0,0.6853932584269663,0.2484394506866417,0.22971285892634208,0.8739076154806492,0.3857677902621723,0.0,0.38202247191011235
CAMS,2021,79.0,264.0,0.0,43.0,49.0,238.0,284.0,8.0,236.0,205.0,296.0,322.0,247.0,274.0,467.0,706.0,842.0,842.0,516.0,Technology,0.09382422802850356,0.3496581758972186,37.0,0,0,0.24346793349168647,0.39728682170542634,0.4192634560906516,0.29036827195467424,0.15310077519379844,0.6128266033254157,0.31353919239904987,0.2826603325415677,0.838479809976247,0.33729216152019004,0.0,0.28028503562945367
CAMS,2022,82.0,321.0,0.0,52.0,49.0,259.0,314.0,7.0,317.0,287.0,424.0,326.0,227.0,383.0,599.0,910.0,957.0,957.0,648.0,Technology,0.08568443051201671,0.30805104480125667,60.57142857142857,0,0,0.2998955067920585,0.44290123456790126,0.46593406593406594,0.3153846153846154,0.12654320987654322,0.677115987460815,0.335423197492163,0.27063740856844304,0.9508881922675027,0.3281086729362591,0.0,0.33124346917450365
CAMS,2023,93.0,318.0,9.0,18.0,49.0,275.0,333.0,2.0,330.0,89.0,129.0,425.0,221.0,119.0,733.0,290.0,1096.0,1096.0,782.0,Technology,0.08485401459854014,0.21322061302688539,64.5,0,0,0.0812043795620438,0.11381074168797954,0.44482758620689655,0.30689655172413793,0.11892583120204604,0.7135036496350365,0.29014598540145986,0.2509124087591241,0.2645985401459854,0.30383211678832117,0.008211678832116789,0.3010948905109489
CAMS,2024,96.0,401.0,13.0,20.0,49.0,363.0,376.0,2.0,407.0,124.0,173.0,618.0,403.0,166.0,865.0,370.0,1413.0,1413.0,914.0,Technology,0.06794055201698514,0.20071980317622173,86.5,0,0,0.08775654635527247,0.13566739606126915,0.46756756756756757,0.33513513513513515,0.1050328227571116,0.6468506723283793,0.283793347487615,0.25690021231422505,0.2618542108987969,0.26610049539985847,0.009200283085633405,0.28803963198867655
CAMS,2025,89.0,477.0,44.0,25.0,49.0,359.0,406.0,2.0,425.0,125.0,179.0,723.0,390.0,165.0,1069.0,390.0,1597.0,1597.0,1118.0,Technology,0.05572949279899812,0.22687661076576685,89.5,0,0,0.07827175954915466,0.11180679785330948,0.45897435897435895,0.32051282051282054,0.07960644007155634,0.7000626174076393,0.2986850344395742,0.2247964934251722,0.24420788979336255,0.2542266750156543,0.027551659361302442,0.2661239824671259
